Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00008-00009,"['--disable-win32thread', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",26.1845,0.0005,0.0003,1938976
ix264-00008-00002,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",42.5328,0.0000,0.0008,2841120
ix264-00008-00007,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",5.6124,0.0006,0.0004,1700456
ix264-00008-00020,"['--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",5.1534,0.0001,0.0010,1431944
ix264-00008-00013,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",5.3122,0.0005,0.0003,1529600
ix264-00008-00001,"['--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",20.9704,0.0005,0.0003,1763616
ix264-00008-00006,"['--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--enable-bashcompletion']",25.9621,0.0005,0.0003,1914016
ix264-00008-00003,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",4.6272,0.0010,0.0000,1564256
ix264-00008-00011,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",29.0607,0.0009,0.0000,1914368
ix264-00009-00016,"['--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",47.1752,0.0003,0.0006,3036872
ix264-00009-00005,"['--disable-win32thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",21.6352,0.0000,0.0008,1730208
ix264-00009-00014,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",8.5188,0.0000,0.0010,2343152
ix264-00009-00019,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",47.7630,0.0000,0.0008,2887752
ix264-00009-00004,"['--disable-asm', '--disable-opencl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",7.8167,0.0004,0.0003,2175400
ix264-00009-00010,"['--disable-opencl', '--disable-thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--enable-bashcompletion']",18.6942,0.0000,0.0008,1725056
ix264-00009-00015,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",6.3723,0.0005,0.0003,2140784
ix264-00009-00017,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",4.0114,0.0003,0.0005,1475760
ix264-00009-00018,"['--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",42.1134,0.0008,0.0000,2845592
ix264-00009-00012,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",4.3311,0.0001,0.0010,1431944
ix264-00009-00008,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",3.8674,0.0000,0.0010,1488568
ix264-00009-00002,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",40.5382,0.0005,0.0003,2841120
ix264-00009-00007,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",5.3794,0.0010,0.0000,1700456
ix264-00009-00020,"['--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",5.1118,0.0000,0.0008,1431944
ix264-00009-00013,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",5.0470,0.0000,0.0008,1529600
ix264-00009-00001,"['--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",18.4585,0.0000,0.0008,1763616
ix264-00009-00006,"['--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--enable-bashcompletion']",23.6910,0.0005,0.0003,1914016
ix264-00009-00003,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",4.3121,0.0005,0.0003,1564256
ix264-00009-00011,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",23.9482,0.0000,0.0008,1914368
ix264-00010-00016,"['--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",40.4924,0.0008,0.0000,3036872
ix264-00010-00005,"['--disable-win32thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",17.6853,0.0002,0.0005,1730208
ix264-00010-00014,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",7.8778,0.0004,0.0006,2343152
