,Branch,Option,bt_real,BinarySize
10,isqlite-00001-00012,"['--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-session', '--enable-gcov']",0.009999999999999998,10169536
11,isqlite-00001-00013,"['--disable-largefile', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-fts5', '--enable-json1', '--enable-geopoly', '--enable-session']",50.073,10169536
12,isqlite-00001-00014,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-tcl', '--disable-readline', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-gcov']",0.0095,10169536
13,isqlite-00001-00015,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-fts3', '--enable-json1', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",49.5475,10169536
14,isqlite-00001-00016,"['--disable-option-checking', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-rtree']",56.5175,10169536
15,isqlite-00001-00017,"['--disable-libtool-lock', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",48.6435,10169536
16,isqlite-00001-00018,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-load-extension', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-rtree']",0.009999999999999998,10169536
17,isqlite-00001-00019,"['--disable-readline', '--disable-math', '--enable-releasemode', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-geopoly']",0.009999999999999998,10169536
18,isqlite-00001-00020,"['--disable-option-checking', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts5', '--enable-geopoly']",56.317,10169536
19,isqlite-00002-00001,"['--disable-readline', '--disable-load-extension', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-fts5', '--enable-rtree']",63.2785,9971000
20,isqlite-00002-00003,"['--disable-threadsafe', '--disable-load-extension', '--enable-tempstore', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-json1', '--enable-geopoly']",62.378,9971000
21,isqlite-00002-00004,"['--disable-option-checking', '--disable-libtool-lock', '--disable-load-extension', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-json1', '--enable-update-limit', '--enable-rtree']",63.369,9971000
22,isqlite-00002-00005,"['--disable-libtool-lock', '--disable-threadsafe', '--disable-readline', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-editline', '--enable-fts4', '--enable-json1', '--enable-session']",0.010499999999999999,9971000
23,isqlite-00002-00006,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--enable-fast-install', '--enable-releasemode', '--enable-all', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",0.010499999999999999,9971000
24,isqlite-00002-00007,"['--disable-readline', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-memsys3', '--enable-fts5', '--enable-update-limit', '--enable-rtree', '--enable-gcov']",51.8745,9971000
25,isqlite-00002-00008,"['--disable-option-checking', '--disable-threadsafe', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-rtree', '--enable-session', '--enable-gcov']",62.2755,9971000
26,isqlite-00002-00009,"['--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--enable-tempstore', '--enable-memsys3', '--enable-fts3', '--enable-gcov']",48.705,9971000
27,isqlite-00002-00010,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-readline', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session', '--enable-gcov']",55.6515,9971000
28,isqlite-00002-00011,"['--disable-largefile', '--disable-threadsafe', '--enable-tempstore', '--enable-memsys5', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",47.668,9971000
29,isqlite-00002-00012,"['--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-session', '--enable-gcov']",50.7225,9971000
30,isqlite-00002-00013,"['--disable-largefile', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-fts5', '--enable-json1', '--enable-geopoly', '--enable-session']",0.010499999999999999,9971000
31,isqlite-00002-00014,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-tcl', '--disable-readline', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-gcov']",63.4735,9971000
32,isqlite-00002-00015,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-fts3', '--enable-json1', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",0.0115,9971000
33,isqlite-00002-00016,"['--disable-option-checking', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-rtree']",0.01,9971000
34,isqlite-00002-00017,"['--disable-libtool-lock', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",0.010499999999999999,9971000
35,isqlite-00002-00018,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-load-extension', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-rtree']",63.2945,9971000
36,isqlite-00002-00019,"['--disable-readline', '--disable-math', '--enable-releasemode', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-geopoly']",63.3845,9971000
37,isqlite-00002-00020,"['--disable-option-checking', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts5', '--enable-geopoly']",0.011,9971000
38,isqlite-00003-00001,"['--disable-readline', '--disable-load-extension', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-fts5', '--enable-rtree']",0.009,10091928
39,isqlite-00003-00002,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-json1', '--enable-rtree', '--enable-session']",55.4915,10091928
40,isqlite-00003-00004,"['--disable-option-checking', '--disable-libtool-lock', '--disable-load-extension', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-json1', '--enable-update-limit', '--enable-rtree']",0.01,10091928
41,isqlite-00003-00005,"['--disable-libtool-lock', '--disable-threadsafe', '--disable-readline', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-editline', '--enable-fts4', '--enable-json1', '--enable-session']",47.07599999999999,10091928
42,isqlite-00003-00006,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--enable-fast-install', '--enable-releasemode', '--enable-all', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",56.28,10091928
43,isqlite-00003-00007,"['--disable-readline', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-memsys3', '--enable-fts5', '--enable-update-limit', '--enable-rtree', '--enable-gcov']",0.009999999999999998,10091928
44,isqlite-00003-00008,"['--disable-option-checking', '--disable-threadsafe', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-rtree', '--enable-session', '--enable-gcov']",0.009,10091928
45,isqlite-00003-00009,"['--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--enable-tempstore', '--enable-memsys3', '--enable-fts3', '--enable-gcov']",0.009,10091928
46,isqlite-00003-00010,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-readline', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session', '--enable-gcov']",0.009999999999999998,10091928
47,isqlite-00003-00011,"['--disable-largefile', '--disable-threadsafe', '--enable-tempstore', '--enable-memsys5', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",0.009999999999999998,10091928
48,isqlite-00003-00012,"['--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-session', '--enable-gcov']",0.0095,10091928
49,isqlite-00003-00013,"['--disable-largefile', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-fts5', '--enable-json1', '--enable-geopoly', '--enable-session']",49.966499999999996,10091928
50,isqlite-00003-00014,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-tcl', '--disable-readline', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-gcov']",0.0095,10091928
51,isqlite-00003-00015,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-fts3', '--enable-json1', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",49.502,10091928
52,isqlite-00003-00016,"['--disable-option-checking', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-rtree']",56.456,10091928
53,isqlite-00003-00017,"['--disable-libtool-lock', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",48.6435,10091928
54,isqlite-00003-00018,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-load-extension', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-rtree']",0.009999999999999998,10091928
55,isqlite-00003-00019,"['--disable-readline', '--disable-math', '--enable-releasemode', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-geopoly']",0.009,10091928
56,isqlite-00003-00020,"['--disable-option-checking', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts5', '--enable-geopoly']",56.274,10091928
57,isqlite-00004-00001,"['--disable-readline', '--disable-load-extension', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-fts5', '--enable-rtree']",0.009999999999999998,10202064
58,isqlite-00004-00002,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-json1', '--enable-rtree', '--enable-session']",55.891999999999996,10202064
59,isqlite-00004-00003,"['--disable-threadsafe', '--disable-load-extension', '--enable-tempstore', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-json1', '--enable-geopoly']",0.0095,10202064
60,isqlite-00004-00005,"['--disable-libtool-lock', '--disable-threadsafe', '--disable-readline', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-editline', '--enable-fts4', '--enable-json1', '--enable-session']",47.352000000000004,10202064
61,isqlite-00004-00006,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--enable-fast-install', '--enable-releasemode', '--enable-all', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",94.2935,10218592
62,isqlite-00004-00007,"['--disable-readline', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-memsys3', '--enable-fts5', '--enable-update-limit', '--enable-rtree', '--enable-gcov']",0.0095,10202064
63,isqlite-00004-00008,"['--disable-option-checking', '--disable-threadsafe', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-rtree', '--enable-session', '--enable-gcov']",0.0095,10202064
64,isqlite-00004-00009,"['--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--enable-tempstore', '--enable-memsys3', '--enable-fts3', '--enable-gcov']",0.0095,10202064
65,isqlite-00004-00010,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-readline', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session', '--enable-gcov']",0.0095,10202064
66,isqlite-00004-00011,"['--disable-largefile', '--disable-threadsafe', '--enable-tempstore', '--enable-memsys5', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",0.009,10202064
67,isqlite-00004-00012,"['--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-session', '--enable-gcov']",50.873999999999995,10202064
68,isqlite-00004-00013,"['--disable-largefile', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-fts5', '--enable-json1', '--enable-geopoly', '--enable-session']",50.357,10202064
69,isqlite-00004-00014,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-tcl', '--disable-readline', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-gcov']",0.009,10202064
70,isqlite-00004-00015,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-fts3', '--enable-json1', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",50.269000000000005,10202064
71,isqlite-00004-00016,"['--disable-option-checking', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-rtree']",56.965,10202064
72,isqlite-00004-00017,"['--disable-libtool-lock', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",49.0155,10202064
73,isqlite-00004-00018,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-load-extension', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-rtree']",0.009999999999999998,10202064
74,isqlite-00004-00019,"['--disable-readline', '--disable-math', '--enable-releasemode', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-geopoly']",0.01,10202064
75,isqlite-00004-00020,"['--disable-option-checking', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts5', '--enable-geopoly']",56.897999999999996,10202064
76,isqlite-00005-00001,"['--disable-readline', '--disable-load-extension', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-fts5', '--enable-rtree']",63.339,8813696
77,isqlite-00005-00002,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-json1', '--enable-rtree', '--enable-session']",0.0115,8813696
78,isqlite-00005-00003,"['--disable-threadsafe', '--disable-load-extension', '--enable-tempstore', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-json1', '--enable-geopoly']",62.431,8813696
79,isqlite-00005-00004,"['--disable-option-checking', '--disable-libtool-lock', '--disable-load-extension', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-json1', '--enable-update-limit', '--enable-rtree']",63.676500000000004,8813696
80,isqlite-00005-00006,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--enable-fast-install', '--enable-releasemode', '--enable-all', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",38.775000000000006,10208136
81,isqlite-00005-00007,"['--disable-readline', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-memsys3', '--enable-fts5', '--enable-update-limit', '--enable-rtree', '--enable-gcov']",52.0505,8813696
82,isqlite-00005-00008,"['--disable-option-checking', '--disable-threadsafe', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-rtree', '--enable-session', '--enable-gcov']",62.431,8813696
83,isqlite-00005-00009,"['--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--enable-tempstore', '--enable-memsys3', '--enable-fts3', '--enable-gcov']",48.844,8813696
84,isqlite-00005-00010,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-readline', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session', '--enable-gcov']",55.8485,8813696
85,isqlite-00005-00011,"['--disable-largefile', '--disable-threadsafe', '--enable-tempstore', '--enable-memsys5', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",47.894,8813696
86,isqlite-00005-00012,"['--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-session', '--enable-gcov']",50.855999999999995,8813696
87,isqlite-00005-00013,"['--disable-largefile', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-memsys3', '--enable-fts5', '--enable-json1', '--enable-geopoly', '--enable-session']",0.01,8813696
88,isqlite-00005-00014,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-tcl', '--disable-readline', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-gcov']",63.513999999999996,8813696
89,isqlite-00005-00015,"['--disable-option-checking', '--disable-libtool-lock', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-fts3', '--enable-json1', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",0.010499999999999999,8813696
90,isqlite-00005-00016,"['--disable-option-checking', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-rtree']",0.01,8813696
91,isqlite-00005-00017,"['--disable-libtool-lock', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov']",0.011,8813696
92,isqlite-00005-00018,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-load-extension', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-rtree']",63.4885,8813696
93,isqlite-00005-00019,"['--disable-readline', '--disable-math', '--enable-releasemode', '--enable-all', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-geopoly']",63.9945,8813696
94,isqlite-00005-00020,"['--disable-option-checking', '--disable-readline', '--disable-amalgamation', '--disable-load-extension', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-fts5', '--enable-geopoly']",0.011,8813696
95,isqlite-00006-00001,"['--disable-readline', '--disable-load-extension', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-fts5', '--enable-rtree']",63.454499999999996,10218592
96,isqlite-00006-00002,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts3', '--enable-fts5', '--enable-json1', '--enable-rtree', '--enable-session']",0.011,10218592
97,isqlite-00006-00003,"['--disable-threadsafe', '--disable-load-extension', '--enable-tempstore', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-json1', '--enable-geopoly']",62.5815,10218592
98,isqlite-00006-00004,"['--disable-option-checking', '--disable-libtool-lock', '--disable-load-extension', '--enable-fast-install', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-json1', '--enable-update-limit', '--enable-rtree']",63.716,10218592
99,isqlite-00006-00005,"['--disable-libtool-lock', '--disable-threadsafe', '--disable-readline', '--disable-amalgamation', '--disable-math', '--enable-fast-install', '--enable-editline', '--enable-fts4', '--enable-json1', '--enable-session']",0.011,10218592
100,isqlite-00006-00007,"['--disable-readline', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-editline', '--enable-memsys3', '--enable-fts5', '--enable-update-limit', '--enable-rtree', '--enable-gcov']",52.098,10218592
101,isqlite-00006-00008,"['--disable-option-checking', '--disable-threadsafe', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-fast-install', '--enable-releasemode', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-rtree', '--enable-session', '--enable-gcov']",62.5725,10218592
102,isqlite-00006-00009,"['--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--enable-tempstore', '--enable-memsys3', '--enable-fts3', '--enable-gcov']",48.649,10218592
103,isqlite-00006-00010,"['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-readline', '--disable-math', '--enable-releasemode', '--enable-editline', '--enable-memsys5', '--enable-fts4', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session', '--enable-gcov']",55.814,10218592
104,isqlite-00006-00011,"['--disable-largefile', '--disable-threadsafe', '--enable-tempstore', '--enable-memsys5', '--enable-json1', '--enable-update-limit', '--enable-geopoly', '--enable-session']",47.9765,10218592
