Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00006-00011,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",65.3443,0.0000,0.0010,2838496
ix264-00006-00016,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",18.4568,0.0009,0.0000,1554512
ix264-00006-00013,"['--disable-asm', '--disable-interlaced', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",20.7033,0.0009,0.0000,1572712
ix264-00006-00018,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",18.9858,0.0009,0.0000,1564568
ix264-00006-00003,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",34.5311,0.0009,0.0000,2278824
ix264-00006-00002,"['--disable-gpl', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",38.2008,0.0000,0.0009,1938720
ix264-00007-00006,"['--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",65.8447,0.0006,0.0003,2845544
ix264-00007-00015,"['--disable-asm', '--bit-depth=all', '--chroma-format=400', '--enable-bashcompletion']",33.9431,0.0006,0.0003,2223376
ix264-00007-00012,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",37.8527,0.0006,0.0003,1914320
ix264-00007-00014,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",17.9703,0.0000,0.0010,1463912
ix264-00007-00005,"['--disable-asm', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",37.9809,0.0000,0.0009,2442528
ix264-00007-00020,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",37.7560,0.0000,0.0008,1914320
ix264-00007-00010,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=420', '--disable-bashcompletion']",32.1212,0.0000,0.0008,1749400
ix264-00007-00004,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",69.9764,0.0000,0.0010,3047312
ix264-00007-00017,"['--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",40.5121,0.0005,0.0003,2046072
ix264-00007-00008,"['--disable-asm', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",20.8714,0.0000,0.0009,1657760
ix264-00007-00009,"['--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",65.9736,0.0000,0.0010,2836352
ix264-00007-00019,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",35.0094,0.0005,0.0003,2281776
ix264-00007-00001,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--disable-bashcompletion']",37.8957,0.0000,0.0010,1913968
ix264-00007-00011,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",65.4393,0.0000,0.0009,2838496
